,model,scenario,region,variable,unit,year,value,share,HHI,supply_type,fuel_type,total
1173,alps_hhi,SSP2,R12_WEU,Gas Extraction,EJ/yr,2035,6.338132179499563,0.5821536284684781,0.38753033335669756,Domestic,Gas,10.887387571857682
1174,alps_hhi,SSP2,R12_WEU,Gas Extraction,EJ/yr,2040,7.265251082623477,0.695576926027488,0.5123937535501113,Domestic,Gas,10.444928246996461
1175,alps_hhi,SSP2,R12_WEU,Gas Extraction,EJ/yr,2045,7.797972296701653,0.7865432106276584,0.6360304145080014,Domestic,Gas,9.914232544806918
1176,alps_hhi,SSP2,R12_WEU,Gas Extraction,EJ/yr,2050,8.317337548508172,0.8370221646382424,0.7087395337343658,Domestic,Gas,9.936818760472002
1177,alps_hhi,SSP2,R12_WEU,Gas Extraction,EJ/yr,2055,8.8327980742612,0.8076798473482932,0.6624166286349834,Domestic,Gas,10.93601394569928
1178,alps_hhi,SSP2,R12_WEU,Gas Extraction,EJ/yr,2060,9.351754087081208,0.8192068171207892,0.6841852293158338,Domestic,Gas,11.415620441183808
1179,alps_hhi,SSP2,R12_WEU,Gas Extraction,EJ/yr,2070,10.390586554559986,0.7765128789810859,0.6194355647184628,Domestic,Gas,13.381087211578725
1180,alps_hhi,SSP2,R12_WEU,Gas Extraction,EJ/yr,2080,11.554948225673987,0.6705451561410528,0.4814690483324282,Domestic,Gas,17.232170152674016
1181,alps_hhi,SSP2,R12_WEU,Gas Extraction,EJ/yr,2090,12.802489678813854,0.7344204614750468,0.558360155506037,Domestic,Gas,17.43209830115666
1182,alps_hhi,SSP2,R12_WEU,Gas Extraction,EJ/yr,2100,14.161232464943083,0.7381968612219062,0.5733409943123737,Domestic,Gas,19.1835446733038
1183,alps_hhi,SSP2,R12_WEU,Gas Extraction,EJ/yr,2110,15.65247025655594,0.685880323071101,0.5148049475633578,Domestic,Gas,22.82099329875854
1184,alps_hhi,SSP2_update,R12_AFR,Gas Extraction,EJ/yr,1990,0.15557870148838537,1.0,1.0,Domestic,Gas,0.15557870148838537
1185,alps_hhi,SSP2_update,R12_AFR,Gas Extraction,EJ/yr,1995,0.1984972325217574,1.0,1.0,Domestic,Gas,0.1984972325217574
1186,alps_hhi,SSP2_update,R12_AFR,Hydrogen Injection,EJ/yr,1995,0.0,0.0,1.0,Domestic,Gas,0.1984972325217574
1187,alps_hhi,SSP2_update,R12_AFR,Gas Extraction,EJ/yr,2000,0.39383270967495504,1.0,1.0,Domestic,Gas,0.39383270967495504
1188,alps_hhi,SSP2_update,R12_AFR,Gas Extraction,EJ/yr,2005,0.7844425343847066,1.0,1.0,Domestic,Gas,0.7844425343847066
1189,alps_hhi,SSP2_update,R12_AFR,Gas Extraction,EJ/yr,2010,1.1459408587602697,0.999771609320472,0.999543322965549,Domestic,Gas,1.1462026407602697
1190,alps_hhi,SSP2_update,R12_AFR,Synthetic Gas from Biomass,EJ/yr,2010,0.000261782,0.00022839067952797726,0.999543322965549,Domestic,Gas,1.1462026407602697
1191,alps_hhi,SSP2_update,R12_AFR,Gas Extraction,EJ/yr,2015,1.5210046996904485,0.99854022535936,0.9970847126027229,Domestic,Gas,1.5232282696904484
1192,alps_hhi,SSP2_update,R12_AFR,Synthetic Gas from Biomass,EJ/yr,2015,0.00222357,0.0014597746406399582,0.9970847126027229,Domestic,Gas,1.5232282696904484
1193,alps_hhi,SSP2_update,R12_AFR,Gas Extraction,EJ/yr,2020,1.8427642675121887,0.9987613319006656,0.9975257323986519,Domestic,Gas,1.8450496716821887
1194,alps_hhi,SSP2_update,R12_AFR,Synthetic Gas from Biomass,EJ/yr,2020,0.0022854041699999993,0.0012386680993343262,0.9975257323986519,Domestic,Gas,1.8450496716821887
1195,alps_hhi,SSP2_update,R12_AFR,Gas Extraction,EJ/yr,2025,1.283196877882082,1.0,1.0,Domestic,Gas,1.283196877882082
1196,alps_hhi,SSP2_update,R12_CHN,Shipped LNG|R12_AFR,EJ/yr,2010,0.01004597344512,0.0037282506871533726,0.41610515296608563,Imports,LNG,2.694554172479853
1197,alps_hhi,SSP2_update,R12_CHN,Shipped LNG|R12_AFR,EJ/yr,2015,0.031152119566079994,0.006391437509736551,0.3020758782577594,Imports,LNG,4.874039606680603
1198,alps_hhi,SSP2_update,R12_CHN,Shipped LNG|R12_AFR,EJ/yr,2020,0.17571503070719421,0.020034396325862052,0.2191578511908671,Imports,LNG,8.770667598322728
1199,alps_hhi,SSP2_update,R12_CHN,Shipped LNG|R12_AFR,EJ/yr,2025,0.07021738160097023,0.006488343737090404,0.2608086600058262,Imports,LNG,10.822081018854607
1200,alps_hhi,SSP2_update,R12_EEU,Shipped LNG|R12_AFR,EJ/yr,2020,0.0030955010845766396,0.0013990986175763792,0.44594685190744315,Imports,LNG,2.2124967073006565
1201,alps_hhi,SSP2_update,R12_EEU,Shipped LNG|R12_AFR,EJ/yr,2025,0.014389864765226239,0.00942110189217786,0.25252705118116536,Imports,LNG,1.527407826591265
1202,alps_hhi,SSP2_update,R12_LAM,Shipped LNG|R12_AFR,EJ/yr,2010,0.16489839287167996,0.03696028285461612,0.70363241479248,Imports,LNG,4.461502459824523
1203,alps_hhi,SSP2_update,R12_LAM,Shipped LNG|R12_AFR,EJ/yr,2015,0.22250670953023996,0.04090293791727725,0.5495208571514464,Imports,LNG,5.439871091417469
1204,alps_hhi,SSP2_update,R12_LAM,Shipped LNG|R12_AFR,EJ/yr,2020,0.031900979673210234,0.005642135586893731,0.4649906541234976,Imports,LNG,5.654061158564477
1205,alps_hhi,SSP2_update,R12_LAM,Shipped LNG|R12_AFR,EJ/yr,2025,0.006660171333402238,0.0008864250873490314,0.5430520496727271,Imports,LNG,7.513518545961216
1206,alps_hhi,SSP2_update,R12_MEA,Shipped LNG|R12_AFR,EJ/yr,2010,0.0136826878464,0.0009247354672005558,0.9482681122760424,Imports,LNG,14.796326443303283
1207,alps_hhi,SSP2_update,R12_MEA,Shipped LNG|R12_AFR,EJ/yr,2015,0.06470571088063999,0.0037558298993699865,0.9450231971559179,Imports,LNG,17.228072786654664
1208,alps_hhi,SSP2_update,R12_MEA,Shipped LNG|R12_AFR,EJ/yr,2020,0.07873031489353151,0.003610955500045736,0.7935903244218164,Imports,LNG,21.803180596530286
1209,alps_hhi,SSP2_update,R12_MEA,Shipped LNG|R12_AFR,EJ/yr,2025,0.045650489646242555,0.0012740916405717803,0.9199106651583385,Imports,LNG,35.82983216635482
1210,alps_hhi,SSP2_update,R12_NAM,Shipped LNG|R12_AFR,EJ/yr,2010,0.048885603156479995,0.004990699185975568,0.8817797142398615,Imports,LNG,9.795341561329543
1211,alps_hhi,SSP2_update,R12_NAM,Shipped LNG|R12_AFR,EJ/yr,2020,0.008089627137706239,0.0005812724526422423,0.9857159599361413,Imports,LNG,13.917100493811269
1212,alps_hhi,SSP2_update,R12_PAO,Shipped LNG|R12_AFR,EJ/yr,2010,0.05726524926591999,0.014011838977137935,0.2975171215372044,Imports,LNG,4.08691888048067
1213,alps_hhi,SSP2_update,R12_PAO,Shipped LNG|R12_AFR,EJ/yr,2015,0.22693858013311996,0.052230171654469505,0.25656720260506904,Imports,LNG,4.344970980268645
1214,alps_hhi,SSP2_update,R12_PAO,Shipped LNG|R12_AFR,EJ/yr,2020,0.08887831538098688,0.018825460670448883,0.296550761830154,Imports,LNG,4.721176120832087
1215,alps_hhi,SSP2_update,R12_PAO,Shipped LNG|R12_AFR,EJ/yr,2025,0.021537895934499198,0.00490717891149026,0.3737734541934112,Imports,LNG,4.3890586267535046
1216,alps_hhi,SSP2_update,R12_PAS,Shipped LNG|R12_AFR,EJ/yr,2010,0.11574173646911998,0.018347031678415785,0.6764445594357281,Imports,LNG,6.30847204593228
1217,alps_hhi,SSP2_update,R12_PAS,Shipped LNG|R12_AFR,EJ/yr,2015,0.15475339997503998,0.02242278937364856,0.6066464407873658,Imports,LNG,6.901612346094077
1218,alps_hhi,SSP2_update,R12_PAS,Shipped LNG|R12_AFR,EJ/yr,2020,0.08369088735534655,0.01042127694563842,0.37344371335002513,Imports,LNG,8.030770873081288
1219,alps_hhi,SSP2_update,R12_PAS,Shipped LNG|R12_AFR,EJ/yr,2025,0.13429192249369212,0.01694517806781832,0.45227573621376127,Imports,LNG,7.925081811251932
1220,alps_hhi,SSP2_update,R12_SAS,Shipped LNG|R12_AFR,EJ/yr,2010,0.01987590445056,0.006405658586149753,0.6922185634352968,Imports,LNG,3.102866658166183
1221,alps_hhi,SSP2_update,R12_SAS,Shipped LNG|R12_AFR,EJ/yr,2015,0.16830206149312,0.05671466108457457,0.5417933806694765,Imports,LNG,2.9675230050681782
1222,alps_hhi,SSP2_update,R12_SAS,Shipped LNG|R12_AFR,EJ/yr,2020,0.38055507777347003,0.08984566528204321,0.3447259896312618,Imports,LNG,4.23565317902464
1223,alps_hhi,SSP2_update,R12_SAS,Shipped LNG|R12_AFR,EJ/yr,2025,0.16843495159823868,0.04462531608451402,0.3884645317683312,Imports,LNG,3.7744259621432548
1224,alps_hhi,SSP2_update,R12_WEU,Shipped LNG|R12_AFR,EJ/yr,2010,0.62190816851328,0.04088731286100879,0.27577265114560584,Imports,LNG,15.210296911107307
1225,alps_hhi,SSP2_update,R12_WEU,Shipped LNG|R12_AFR,EJ/yr,2015,0.30518595115647995,0.02224787200870318,0.2959800998229809,Imports,LNG,13.717534469682935
1226,alps_hhi,SSP2_update,R12_WEU,Shipped LNG|R12_AFR,EJ/yr,2020,0.6335874738124011,0.043146748106392734,0.23237444003866115,Imports,LNG,14.68447801095182
1227,alps_hhi,SSP2_update,R12_WEU,Shipped LNG|R12_AFR,EJ/yr,2025,0.49799086302390966,0.03690488781821179,0.19496048116407222,Imports,LNG,13.493899926669378
1228,alps_hhi,SSP2_update,R12_CHN,Gas Extraction,EJ/yr,1990,0.26807381044679107,1.0,1.0,Domestic,Gas,0.26807381044679107
1229,alps_hhi,SSP2_update,R12_CHN,Gas Extraction,EJ/yr,1995,0.3144526298515983,1.0,1.0,Domestic,Gas,0.3144526298515983
1230,alps_hhi,SSP2_update,R12_CHN,Gas Extraction,EJ/yr,2000,0.47657578455970967,1.0,1.0,Domestic,Gas,0.47657578455970967
1231,alps_hhi,SSP2_update,R12_CHN,Gas Extraction,EJ/yr,2005,0.8641442184329025,1.0,1.0,Domestic,Gas,0.8641442184329025
1232,alps_hhi,SSP2_update,R12_CHN,Gas Extraction,EJ/yr,2010,1.6783703561009644,0.6228749725066117,0.41610515296608563,Domestic,Gas,2.694554172479853
1233,alps_hhi,SSP2_update,R12_CHN,Hydrogen Injection,EJ/yr,2010,0.08862137564992904,0.032889068089645784,0.41610515296608563,Domestic,Gas,2.694554172479853
1234,alps_hhi,SSP2_update,R12_CHN,Synthetic Gas from Biomass,EJ/yr,2010,0.341745362,0.12682816530108385,0.41610515296608563,Domestic,Gas,2.694554172479853
1235,alps_hhi,SSP2_update,R12_CHN,Gas Extraction,EJ/yr,2015,2.3585251154236437,0.48389535287955615,0.3020758782577594,Domestic,Gas,4.874039606680603
1236,alps_hhi,SSP2_update,R12_CHN,Synthetic Gas from Biomass,EJ/yr,2015,0.332658688,0.068251125317907,0.3020758782577594,Domestic,Gas,4.874039606680603
1237,alps_hhi,SSP2_update,R12_CHN,Gas Extraction,EJ/yr,2020,3.3727379910261295,0.38454746496961306,0.2191578511908671,Domestic,Gas,8.770667598322728
1238,alps_hhi,SSP2_update,R12_CHN,Synthetic Gas from Biomass,EJ/yr,2020,0.332560914,0.037917400274478284,0.2191578511908671,Domestic,Gas,8.770667598322728
1239,alps_hhi,SSP2_update,R12_CHN,Gas Extraction,EJ/yr,2025,4.718445093160519,0.43600164191525453,0.2608086600058262,Domestic,Gas,10.822081018854607
1240,alps_hhi,SSP2_update,R12_PAS,Shipped LNG|R12_CHN,EJ/yr,2025,0.015154885240609484,0.0019122686177312097,0.45227573621376127,Imports,LNG,7.925081811251932
1241,alps_hhi,SSP2_update,R12_EEU,Gas Extraction,EJ/yr,1990,0.8715329412094954,1.0,1.0,Domestic,Gas,0.8715329412094954
1242,alps_hhi,SSP2_update,R12_EEU,Gas Extraction,EJ/yr,1995,0.6594166655182121,1.0,1.0,Domestic,Gas,0.6594166655182121
1243,alps_hhi,SSP2_update,R12_EEU,Gas Extraction,EJ/yr,2000,0.5188876933048737,1.0,1.0,Domestic,Gas,0.5188876933048737
1244,alps_hhi,SSP2_update,R12_EEU,Gas Extraction,EJ/yr,2005,0.5086387378227543,1.0,1.0,Domestic,Gas,0.5086387378227543
1245,alps_hhi,SSP2_update,R12_EEU,Gas Extraction,EJ/yr,2010,0.47457005648559414,0.19344775310363335,0.5475520569051897,Domestic,Gas,2.453220825115289
1246,alps_hhi,SSP2_update,R12_EEU,Synthetic Gas from Biomass,EJ/yr,2010,0.005585734,0.0022768981670198804,0.5475520569051897,Domestic,Gas,2.453220825115289
1247,alps_hhi,SSP2_update,R12_EEU,Gas Extraction,EJ/yr,2015,0.43987984137910596,0.20404276272688177,0.4837306716126179,Domestic,Gas,2.155821826270311
1248,alps_hhi,SSP2_update,R12_EEU,Synthetic Gas from Biomass,EJ/yr,2015,0.013208952,0.006127107462703542,0.4837306716126179,Domestic,Gas,2.155821826270311
1249,alps_hhi,SSP2_update,R12_EEU,Gas Extraction,EJ/yr,2020,0.36587468508118254,0.16536733540614657,0.44594685190744315,Domestic,Gas,2.2124967073006565
1250,alps_hhi,SSP2_update,R12_EEU,Synthetic Gas from Biomass,EJ/yr,2020,0.014735488,0.006660117482379418,0.44594685190744315,Domestic,Gas,2.2124967073006565
1251,alps_hhi,SSP2_update,R12_EEU,Gas Extraction,EJ/yr,2025,0.3026020200796824,0.19811475023995595,0.25252705118116536,Domestic,Gas,1.527407826591265
1252,alps_hhi,SSP2_update,R12_FSU,Piped Gas|R12_EEU,EJ/yr,2015,0.12364528905407998,0.005255918232558967,0.9570533582471417,Imports,Gas,23.524964351258635
1253,alps_hhi,SSP2_update,R12_FSU,Piped Gas|R12_EEU,EJ/yr,2020,0.22943858805094813,0.009173132953232204,0.9693658679539955,Imports,Gas,25.012020344707224
1254,alps_hhi,SSP2_update,R12_FSU,Piped Gas|R12_EEU,EJ/yr,2025,0.12284755174554766,0.004769102563707945,0.9894519105720857,Imports,Gas,25.759050073780447
1255,alps_hhi,SSP2_update,R12_WEU,Piped Gas|R12_EEU,EJ/yr,2010,0.0171483686496,0.00112741840279774,0.27577265114560584,Imports,Gas,15.210296911107307
1256,alps_hhi,SSP2_update,R12_WEU,Piped Gas|R12_EEU,EJ/yr,2015,0.014746896901119999,0.0010750399012090732,0.2959800998229809,Imports,Gas,13.717534469682935
1257,alps_hhi,SSP2_update,R12_WEU,Piped Gas|R12_EEU,EJ/yr,2020,0.03229876881546752,0.002199517666979977,0.23237444003866115,Imports,Gas,14.68447801095182
1258,alps_hhi,SSP2_update,R12_WEU,Shipped LNG|R12_EEU,EJ/yr,2020,0.011156782350474969,0.000759767037149985,0.23237444003866115,Imports,LNG,14.68447801095182
1259,alps_hhi,SSP2_update,R12_WEU,Piped Gas|R12_EEU,EJ/yr,2025,0.038715299032965514,0.0028690963504515474,0.19496048116407222,Imports,Gas,13.493899926669378
1260,alps_hhi,SSP2_update,R12_WEU,Shipped LNG|R12_EEU,EJ/yr,2025,0.002167182706033205,0.00016060462266731203,0.19496048116407222,Imports,LNG,13.493899926669378
1261,alps_hhi,SSP2_update,R12_CHN,Piped Gas|R12_FSU,EJ/yr,2010,0.13822915392895999,0.05129945255535348,0.41610515296608563,Imports,Gas,2.694554172479853
1262,alps_hhi,SSP2_update,R12_CHN,Shipped LNG|R12_FSU,EJ/yr,2010,0.020364000332799996,0.00755746555062153,0.41610515296608563,Imports,LNG,2.694554172479853
1263,alps_hhi,SSP2_update,R12_CHN,Piped Gas|R12_FSU,EJ/yr,2015,1.1050750824998399,0.22672673422373682,0.3020758782577594,Imports,Gas,4.874039606680603
1264,alps_hhi,SSP2_update,R12_CHN,Shipped LNG|R12_FSU,EJ/yr,2015,0.01051506559424,0.002157361540482257,0.3020758782577594,Imports,LNG,4.874039606680603
1265,alps_hhi,SSP2_update,R12_CHN,Piped Gas|R12_FSU,EJ/yr,2020,1.4380967930804052,0.16396662819092833,0.2191578511908671,Imports,Gas,8.770667598322728
1266,alps_hhi,SSP2_update,R12_CHN,Shipped LNG|R12_FSU,EJ/yr,2020,0.25098995381871547,0.02861697254000527,0.2191578511908671,Imports,LNG,8.770667598322728
1267,alps_hhi,SSP2_update,R12_CHN,Piped Gas|R12_FSU,EJ/yr,2025,2.1523373490751267,0.19888386950026057,0.2608086600058262,Imports,Gas,10.822081018854607
1268,alps_hhi,SSP2_update,R12_CHN,Shipped LNG|R12_FSU,EJ/yr,2025,0.4174427650425177,0.038573243382232524,0.2608086600058262,Imports,LNG,10.822081018854607
1269,alps_hhi,SSP2_update,R12_EEU,Piped Gas|R12_FSU,EJ/yr,2010,1.7380234197593598,0.7084659489133766,0.5475520569051897,Imports,Gas,2.453220825115289
1270,alps_hhi,SSP2_update,R12_EEU,Shipped LNG|R12_FSU,EJ/yr,2010,0.00011502259519999997,4.6886360176970414e-05,0.5475520569051897,Imports,LNG,2.453220825115289
1271,alps_hhi,SSP2_update,R12_EEU,Piped Gas|R12_FSU,EJ/yr,2015,1.4071984320345599,0.6527433830044711,0.4837306716126179,Imports,Gas,2.155821826270311
1272,alps_hhi,SSP2_update,R12_EEU,Shipped LNG|R12_FSU,EJ/yr,2015,0.0010772116089599998,0.0004996756206071234,0.4837306716126179,Imports,LNG,2.155821826270311
1273,alps_hhi,SSP2_update,R12_EEU,Piped Gas|R12_FSU,EJ/yr,2020,1.4124687145844201,0.6384048888857756,0.44594685190744315,Imports,Gas,2.2124967073006565
1274,alps_hhi,SSP2_update,R12_EEU,Shipped LNG|R12_FSU,EJ/yr,2020,0.00361672847521664,0.0016346819695967855,0.44594685190744315,Imports,LNG,2.2124967073006565
1275,alps_hhi,SSP2_update,R12_EEU,Piped Gas|R12_FSU,EJ/yr,2025,0.5803409277323968,0.3799515215445444,0.25252705118116536,Imports,Gas,1.527407826591265
1276,alps_hhi,SSP2_update,R12_FSU,Gas Extraction,EJ/yr,1990,21.956312159949118,1.0,1.0,Domestic,Gas,21.956312159949118
1277,alps_hhi,SSP2_update,R12_FSU,Gas Extraction,EJ/yr,1995,19.12594526044029,1.0,1.0,Domestic,Gas,19.12594526044029
1278,alps_hhi,SSP2_update,R12_FSU,Gas Extraction,EJ/yr,2000,19.35113863998269,1.0,1.0,Domestic,Gas,19.35113863998269
1279,alps_hhi,SSP2_update,R12_FSU,Gas Extraction,EJ/yr,2005,21.70272097861398,1.0,1.0,Domestic,Gas,21.70272097861398
1280,alps_hhi,SSP2_update,R12_FSU,Gas Extraction,EJ/yr,2010,22.761336803591348,0.9995835115711331,0.9991673693766135,Domestic,Gas,22.770820586881587
1281,alps_hhi,SSP2_update,R12_FSU,Synthetic Gas from Biomass,EJ/yr,2010,1.8923999999999997e-05,8.310635942080292e-07,0.9991673693766135,Domestic,Gas,22.770820586881587
1282,alps_hhi,SSP2_update,R12_FSU,Gas Extraction,EJ/yr,2015,23.01084255004704,0.9781456926550417,0.9570533582471417,Domestic,Gas,23.524964351258635
1283,alps_hhi,SSP2_update,R12_FSU,Synthetic Gas from Biomass,EJ/yr,2015,9.461999999999999e-06,4.022110239454523e-07,0.9570533582471417,Domestic,Gas,23.524964351258635
1284,alps_hhi,SSP2_update,R12_FSU,Gas Extraction,EJ/yr,2020,24.624582463228055,0.9845099325788309,0.9693658679539955,Domestic,Gas,25.012020344707224
1285,alps_hhi,SSP2_update,R12_FSU,Synthetic Gas from Biomass,EJ/yr,2020,0.000100928,4.035179829899559e-06,0.9693658679539955,Domestic,Gas,25.012020344707224
1286,alps_hhi,SSP2_update,R12_FSU,Gas Extraction,EJ/yr,2025,25.622537399639082,0.9947003995197665,0.9894519105720857,Domestic,Gas,25.759050073780447
1287,alps_hhi,SSP2_update,R12_LAM,Shipped LNG|R12_FSU,EJ/yr,2020,0.0040978049785599996,0.0007247542719542144,0.4649906541234976,Imports,LNG,5.654061158564477
1288,alps_hhi,SSP2_update,R12_LAM,Shipped LNG|R12_FSU,EJ/yr,2025,0.0032313867781529593,0.00043007636946473565,0.5430520496727271,Imports,LNG,7.513518545961216
1289,alps_hhi,SSP2_update,R12_MEA,Piped Gas|R12_FSU,EJ/yr,2010,0.35416357238911994,0.02393591231892643,0.9482681122760424,Imports,Gas,14.796326443303283
1290,alps_hhi,SSP2_update,R12_MEA,Shipped LNG|R12_FSU,EJ/yr,2010,0.0034206719615999994,0.00023118386680013892,0.9482681122760424,Imports,LNG,14.796326443303283
1291,alps_hhi,SSP2_update,R12_MEA,Piped Gas|R12_FSU,EJ/yr,2015,0.32036893372288,0.01859574995359008,0.9450231971559179,Imports,Gas,17.228072786654664
1292,alps_hhi,SSP2_update,R12_MEA,Shipped LNG|R12_FSU,EJ/yr,2020,0.01055564656602304,0.0004841333363859236,0.7935903244218164,Imports,LNG,21.803180596530286
1293,alps_hhi,SSP2_update,R12_MEA,Piped Gas|R12_FSU,EJ/yr,2025,0.02046948362785043,0.0005712972232974016,0.9199106651583385,Imports,Gas,35.82983216635482
1294,alps_hhi,SSP2_update,R12_MEA,Shipped LNG|R12_FSU,EJ/yr,2025,0.0037803426158079995,0.00010550824235670977,0.9199106651583385,Imports,LNG,35.82983216635482
1295,alps_hhi,SSP2_update,R12_PAO,Shipped LNG|R12_FSU,EJ/yr,2010,0.32578999864447994,0.07971530832199027,0.2975171215372044,Imports,LNG,4.08691888048067
1296,alps_hhi,SSP2_update,R12_PAO,Shipped LNG|R12_FSU,EJ/yr,2015,0.38706803618815994,0.08908414761477369,0.25656720260506904,Imports,LNG,4.344970980268645
1297,alps_hhi,SSP2_update,R12_PAO,Shipped LNG|R12_FSU,EJ/yr,2020,0.34980583134835513,0.07409294260488282,0.296550761830154,Imports,LNG,4.721176120832087
1298,alps_hhi,SSP2_update,R12_PAO,Shipped LNG|R12_FSU,EJ/yr,2025,0.3434538105484761,0.07825227224237873,0.3737734541934112,Imports,LNG,4.3890586267535046
1299,alps_hhi,SSP2_update,R12_PAS,Shipped LNG|R12_FSU,EJ/yr,2010,0.15965936370943998,0.02530872175495947,0.6764445594357281,Imports,LNG,6.30847204593228
1300,alps_hhi,SSP2_update,R12_PAS,Shipped LNG|R12_FSU,EJ/yr,2015,0.14628873716479998,0.021196313242309407,0.6066464407873658,Imports,LNG,6.901612346094077
1301,alps_hhi,SSP2_update,R12_PAS,Shipped LNG|R12_FSU,EJ/yr,2020,0.1130646555795936,0.014078929329011272,0.37344371335002513,Imports,LNG,8.030770873081288
1302,alps_hhi,SSP2_update,R12_PAS,Shipped LNG|R12_FSU,EJ/yr,2025,0.09903231004594688,0.012496061542903197,0.45227573621376127,Imports,LNG,7.925081811251932
1303,alps_hhi,SSP2_update,R12_SAS,Shipped LNG|R12_FSU,EJ/yr,2020,0.04462375095225279,0.010535270256128116,0.3447259896312618,Imports,LNG,4.23565317902464
1304,alps_hhi,SSP2_update,R12_SAS,Shipped LNG|R12_FSU,EJ/yr,2025,0.026957458560986237,0.00714213467991271,0.3884645317683312,Imports,LNG,3.7744259621432548
1305,alps_hhi,SSP2_update,R12_WEU,Piped Gas|R12_FSU,EJ/yr,2010,3.4437244900710398,0.2264074468892361,0.27577265114560584,Imports,Gas,15.210296911107307
1306,alps_hhi,SSP2_update,R12_WEU,Piped Gas|R12_FSU,EJ/yr,2015,4.749693036364799,0.3462497613446553,0.2959800998229809,Imports,Gas,13.717534469682935
1307,alps_hhi,SSP2_update,R12_WEU,Piped Gas|R12_FSU,EJ/yr,2020,5.021333362523472,0.3419483728858809,0.23237444003866115,Imports,Gas,14.68447801095182
1308,alps_hhi,SSP2_update,R12_WEU,Shipped LNG|R12_FSU,EJ/yr,2020,0.5961641103143634,0.04059825006171406,0.23237444003866115,Imports,LNG,14.68447801095182
1309,alps_hhi,SSP2_update,R12_WEU,Piped Gas|R12_FSU,EJ/yr,2025,1.7860586038865411,0.13236044535624356,0.19496048116407222,Imports,Gas,13.493899926669378
1310,alps_hhi,SSP2_update,R12_WEU,Shipped LNG|R12_FSU,EJ/yr,2025,0.7914368319618093,0.05865145260175018,0.19496048116407222,Imports,LNG,13.493899926669378
1311,alps_hhi,SSP2_update,R12_CHN,Shipped LNG|R12_LAM,EJ/yr,2015,0.0031156120351999994,0.0006392258345479148,0.3020758782577594,Imports,LNG,4.874039606680603
1312,alps_hhi,SSP2_update,R12_CHN,Shipped LNG|R12_LAM,EJ/yr,2020,0.06646829012417983,0.007578475569737815,0.2191578511908671,Imports,LNG,8.770667598322728
1313,alps_hhi,SSP2_update,R12_CHN,Shipped LNG|R12_LAM,EJ/yr,2025,0.028509936531937275,0.002634422758641916,0.2608086600058262,Imports,LNG,10.822081018854607
1314,alps_hhi,SSP2_update,R12_EEU,Shipped LNG|R12_LAM,EJ/yr,2020,0.0030163685396684793,0.0013633324423558495,0.44594685190744315,Imports,LNG,2.2124967073006565
1315,alps_hhi,SSP2_update,R12_EEU,Shipped LNG|R12_LAM,EJ/yr,2025,0.022251678150879358,0.014568262492499272,0.25252705118116536,Imports,LNG,1.527407826591265
1316,alps_hhi,SSP2_update,R12_LAM,Gas Extraction,EJ/yr,1990,1.4907465618031523,1.0,1.0,Domestic,Gas,1.4907465618031523
1317,alps_hhi,SSP2_update,R12_LAM,Gas Extraction,EJ/yr,1995,1.7176338403470388,1.0,1.0,Domestic,Gas,1.7176338403470388
1318,alps_hhi,SSP2_update,R12_LAM,Gas Extraction,EJ/yr,2000,2.4893652236193877,1.0,1.0,Domestic,Gas,2.4893652236193877
1319,alps_hhi,SSP2_update,R12_LAM,Gas Extraction,EJ/yr,2005,3.2334035679601953,1.0,1.0,Domestic,Gas,3.2334035679601953
1320,alps_hhi,SSP2_update,R12_LAM,Gas Extraction,EJ/yr,2010,3.7172342547339623,0.833179918246681,0.70363241479248,Domestic,Gas,4.461502459824523
1321,alps_hhi,SSP2_update,R12_LAM,Gas Extraction,EJ/yr,2015,3.858484270061211,0.7092970045096794,0.5495208571514464,Domestic,Gas,5.439871091417469
1322,alps_hhi,SSP2_update,R12_LAM,Synthetic Gas from Biomass,EJ/yr,2015,0.000832656,0.0001530653918093185,0.5495208571514464,Domestic,Gas,5.439871091417469
1323,alps_hhi,SSP2_update,R12_LAM,Gas Extraction,EJ/yr,2020,3.444480289775553,0.6092046394931604,0.4649906541234976,Domestic,Gas,5.654061158564477
1324,alps_hhi,SSP2_update,R12_LAM,Synthetic Gas from Biomass,EJ/yr,2020,0.000823194,0.000145593402143001,0.4649906541234976,Domestic,Gas,5.654061158564477
1325,alps_hhi,SSP2_update,R12_LAM,Gas Extraction,EJ/yr,2025,5.121723484012668,0.6816677769120271,0.5430520496727271,Domestic,Gas,7.513518545961216
1326,alps_hhi,SSP2_update,R12_MEA,Shipped LNG|R12_LAM,EJ/yr,2010,0.012162389196799997,0.0008219870819560495,0.9482681122760424,Imports,LNG,14.796326443303283
1327,alps_hhi,SSP2_update,R12_MEA,Shipped LNG|R12_LAM,EJ/yr,2015,0.048426512972159996,0.00281090714973485,0.9450231971559179,Imports,LNG,17.228072786654664
1328,alps_hhi,SSP2_update,R12_MEA,Shipped LNG|R12_LAM,EJ/yr,2020,0.023489709351465597,0.0010773524187202164,0.7935903244218164,Imports,LNG,21.803180596530286
1329,alps_hhi,SSP2_update,R12_MEA,Shipped LNG|R12_LAM,EJ/yr,2025,0.006547271155132799,0.0001827323980959326,0.9199106651583385,Imports,LNG,35.82983216635482
1330,alps_hhi,SSP2_update,R12_NAM,Piped Gas|R12_LAM,EJ/yr,2010,0.03295347342655999,0.003364198503976123,0.8817797142398615,Imports,Gas,9.795341561329543
